1.37308996582031250000000000000000e+03	3.70552291870117187500000000000000e+01	2
1.40926591796875000000000000000000e+04	1.18712509155273437500000000000000e+02	2
3.38044970703125000000000000000000e+03	5.81416358947753906250000000000000e+01	2
6.91165000000000000000000000000000e+04	2.62900177001953125000000000000000e+02	2
3.48433007812500000000000000000000e+03	5.90282135009765625000000000000000e+01	2
8.00372890625000000000000000000000e+04	2.82908630371093750000000000000000e+02	2
1.28144679687500000000000000000000e+05	3.57973022460937500000000000000000e+02	2
1.04879453125000000000000000000000e+05	3.23850982666015625000000000000000e+02	2
6.22308984375000000000000000000000e+03	7.88865661621093750000000000000000e+01	2
5.48112500000000000000000000000000e+04	2.34118026733398437500000000000000e+02	2
3.21733007812500000000000000000000e+03	5.67215118408203125000000000000000e+01	2
2.93981005859375000000000000000000e+03	5.42200164794921875000000000000000e+01	2
4.40234609375000000000000000000000e+04	2.09817687988281250000000000000000e+02	2
2.41777001953125000000000000000000e+03	4.91708259582519531250000000000000e+01	1
4.36642041015625000000000000000000e+03	6.60788955688476562500000000000000e+01	1
1.06948896484375000000000000000000e+04	1.03416099548339843750000000000000e+02	1
1.15404656250000000000000000000000e+05	3.39712615966796875000000000000000e+02	1
5.85960468750000000000000000000000e+04	2.42066207885742187500000000000000e+02	1
1.12919296875000000000000000000000e+05	3.36034667968750000000000000000000e+02	1
1.87873999023437500000000000000000e+03	4.33444328308105468750000000000000e+01	1
2.34257011718750000000000000000000e+04	1.53054565429687500000000000000000e+02	1
1.05369995117187500000000000000000e+02	1.02649888992309570312500000000000e+01	1
6.63786035156250000000000000000000e+03	8.14730682373046875000000000000000e+01	1
7.33927978515625000000000000000000e+03	8.56695938110351562500000000000000e+01	1
8.81331875000000000000000000000000e+04	2.96872344970703125000000000000000e+02	1
7.02760078125000000000000000000000e+04	2.65096221923828125000000000000000e+02	1
1.48610507812500000000000000000000e+04	1.21905906677246093750000000000000e+02	1
8.87596972656250000000000000000000e+03	9.42123641967773437500000000000000e+01	1
2.79460021972656250000000000000000e+02	1.67170581817626953125000000000000e+01	1
1.20054101562500000000000000000000e+04	1.09569206237792968750000000000000e+02	1
6.61954062500000000000000000000000e+04	2.57284667968750000000000000000000e+02	1
5.76679980468750000000000000000000e+03	7.59394454956054687500000000000000e+01	1
4.09795664062500000000000000000000e+04	2.02434097290039062500000000000000e+02	1
7.08001015625000000000000000000000e+04	2.66082885742187500000000000000000e+02	1
2.12104003906250000000000000000000e+03	4.60547523498535156250000000000000e+01	1
8.28679980468750000000000000000000e+03	9.10318603515625000000000000000000e+01	1
3.19332519531250000000000000000000e+04	1.78698776245117187500000000000000e+02	1
1.03215400390625000000000000000000e+04	1.01594978332519531250000000000000e+02	1
7.89025000000000000000000000000000e+04	2.80895874023437500000000000000000e+02	1
8.19290039062500000000000000000000e+02	2.86232433319091796875000000000000e+01	1
4.04265664062500000000000000000000e+04	2.01063583374023437500000000000000e+02	1
9.28671972656250000000000000000000e+03	9.63676300048828125000000000000000e+01	1
1.17417687500000000000000000000000e+05	3.42662658691406250000000000000000e+02	1
6.59426025390625000000000000000000e+03	8.12050476074218750000000000000000e+01	1
3.91206093750000000000000000000000e+04	1.97789306640625000000000000000000e+02	1
9.25019609375000000000000000000000e+04	3.04141357421875000000000000000000e+02	1
2.81234570312500000000000000000000e+04	1.67700500488281250000000000000000e+02	1
1.17635164062500000000000000000000e+05	3.42979827880859375000000000000000e+02	1
2.93505976562500000000000000000000e+04	1.71320159912109375000000000000000e+02	1
1.19420093750000000000000000000000e+05	3.45572113037109375000000000000000e+02	1
1.91529023437500000000000000000000e+04	1.38394012451171875000000000000000e+02	1
2.87069023437500000000000000000000e+04	1.69431106567382812500000000000000e+02	1
9.08525000000000000000000000000000e+04	3.01417480468750000000000000000000e+02	1
3.80739990234375000000000000000000e+03	6.17041320800781250000000000000000e+01	1
2.73786503906250000000000000000000e+04	1.65464950561523437500000000000000e+02	1
6.81592500000000000000000000000000e+04	2.61073272705078125000000000000000e+02	1
2.07830585937500000000000000000000e+04	1.44163299560546875000000000000000e+02	1
3.75278632812500000000000000000000e+04	1.93721099853515625000000000000000e+02	1
8.65296484375000000000000000000000e+04	2.94159210205078125000000000000000e+02	1
1.11263140625000000000000000000000e+05	3.33561309814453125000000000000000e+02	1
4.62137343750000000000000000000000e+04	2.14973800659179687500000000000000e+02	1
2.48640991210937500000000000000000e+03	4.98639144897460937500000000000000e+01	1
1.07465292968750000000000000000000e+04	1.03665466308593750000000000000000e+02	1
3.55316171875000000000000000000000e+04	1.88498321533203125000000000000000e+02	1
4.37139687500000000000000000000000e+04	2.09078857421875000000000000000000e+02	1
4.60824218750000000000000000000000e+04	2.14668167114257812500000000000000e+02	1
1.63498105468750000000000000000000e+04	1.27866378784179687500000000000000e+02	1
9.63268125000000000000000000000000e+04	3.10365600585937500000000000000000e+02	1
8.33039978027343750000000000000000e+02	2.88624324798583984375000000000000e+01	1
3.32013164062500000000000000000000e+04	1.82212280273437500000000000000000e+02	1
1.23968523437500000000000000000000e+05	3.52091644287109375000000000000000e+02	1
5.36616015625000000000000000000000e+03	7.32540817260742187500000000000000e+01	1
1.33992500000000000000000000000000e+04	1.15755126953125000000000000000000e+02	1
6.96625000000000000000000000000000e+04	2.63936553955078125000000000000000e+02	1
2.96971308593750000000000000000000e+04	1.72328552246093750000000000000000e+02	1
4.72210058593750000000000000000000e+03	6.87175445556640625000000000000000e+01	1
6.07132109375000000000000000000000e+04	2.46400512695312500000000000000000e+02	1
3.29316992187500000000000000000000e+03	5.73861465454101562500000000000000e+01	1
3.74833007812500000000000000000000e+03	6.12236061096191406250000000000000e+01	1
2.97245000000000000000000000000000e+04	1.72407943725585937500000000000000e+02	1
2.65276977539062500000000000000000e+03	5.15050468444824218750000000000000e+01	1
8.16266875000000000000000000000000e+04	2.85703857421875000000000000000000e+02	1
4.21050390625000000000000000000000e+04	2.05195129394531250000000000000000e+02	1
5.85372539062500000000000000000000e+04	2.41944732666015625000000000000000e+02	1
1.11774492187500000000000000000000e+04	1.05723457336425781250000000000000e+02	1
3.37921997070312500000000000000000e+03	5.81310577392578125000000000000000e+01	1
3.22215390625000000000000000000000e+04	1.79503585815429687500000000000000e+02	1
5.71963281250000000000000000000000e+04	2.39157531738281250000000000000000e+02	1
2.56250000000000000000000000000000e+02	1.60078105926513671875000000000000e+01	1
4.63437011718750000000000000000000e+03	6.80762100219726562500000000000000e+01	1
2.27820488281250000000000000000000e+04	1.50937240600585937500000000000000e+02	1
1.01696406250000000000000000000000e+05	3.18898742675781250000000000000000e+02	1
3.88352890625000000000000000000000e+04	1.97066711425781250000000000000000e+02	1
1.27378812500000000000000000000000e+05	3.56901672363281250000000000000000e+02	1
7.50090625000000000000000000000000e+04	2.73877838134765625000000000000000e+02	1
1.41232402343750000000000000000000e+04	1.18841239929199218750000000000000e+02	1
1.14234539062500000000000000000000e+05	3.37985992431640625000000000000000e+02	1
9.98730041503906250000000000000000e+02	3.16026897430419921875000000000000e+01	1
6.18741015625000000000000000000000e+03	7.86600952148437500000000000000000e+01	1
3.38565195312500000000000000000000e+04	1.84001419067382812500000000000000e+02	1
4.70350390625000000000000000000000e+04	2.16875625610351562500000000000000e+02	1
1.14957656250000000000000000000000e+05	3.39054046630859375000000000000000e+02	1
1.11248734375000000000000000000000e+05	3.33539703369140625000000000000000e+02	1
3.67225000000000000000000000000000e+03	6.05990905761718750000000000000000e+01	1
2.76242016601562500000000000000000e+03	5.25587310791015625000000000000000e+01	1
2.72283710937500000000000000000000e+04	1.65010208129882812500000000000000e+02	1
5.77600000000000000000000000000000e+03	7.60000000000000000000000000000000e+01	1
2.17045800781250000000000000000000e+04	1.47324737548828125000000000000000e+02	1
8.35708125000000000000000000000000e+04	2.89086181640625000000000000000000e+02	1
2.86645312500000000000000000000000e+04	1.69306030273437500000000000000000e+02	1
6.54109687500000000000000000000000e+04	2.55755676269531250000000000000000e+02	1
2.72113989257812500000000000000000e+03	5.21645469665527343750000000000000e+01	1
5.08467968750000000000000000000000e+03	7.13069381713867187500000000000000e+01	1
1.23953859375000000000000000000000e+05	3.52070800781250000000000000000000e+02	1
1.66054101562500000000000000000000e+04	1.28861984252929687500000000000000e+02	1
4.60958476562500000000000000000000e+04	2.14699432373046875000000000000000e+02	1
1.50062900390625000000000000000000e+04	1.22500160217285156250000000000000e+02	1
6.51975976562500000000000000000000e+03	8.07450256347656250000000000000000e+01	1
8.08751640625000000000000000000000e+04	2.84385589599609375000000000000000e+02	1
1.84274902343750000000000000000000e+04	1.35747894287109375000000000000000e+02	1
2.47729003906250000000000000000000e+04	1.57394088745117187500000000000000e+02	1
4.69512500000000000000000000000000e+04	2.16682373046875000000000000000000e+02	1
8.52338046875000000000000000000000e+04	2.91948303222656250000000000000000e+02	1
1.26836101562500000000000000000000e+05	3.56140563964843750000000000000000e+02	1
8.13850000000000000000000000000000e+03	9.02136383056640625000000000000000e+01	1
1.15817054687500000000000000000000e+05	3.40319061279296875000000000000000e+02	1
1.52135996093750000000000000000000e+04	1.23343421936035156250000000000000e+02	1
6.11283593750000000000000000000000e+04	2.47241500854492187500000000000000e+02	1
1.14385009765625000000000000000000e+03	3.38208541870117187500000000000000e+01	1
2.13657983398437500000000000000000e+03	4.62231521606445312500000000000000e+01	1
5.31098046875000000000000000000000e+03	7.28764724731445312500000000000000e+01	1
1.69170507812500000000000000000000e+04	1.30065567016601562500000000000000e+02	1
7.84106406250000000000000000000000e+04	2.80019012451171875000000000000000e+02	1
6.06179296875000000000000000000000e+04	2.46207092285156250000000000000000e+02	1
4.16597021484375000000000000000000e+03	6.45443267822265625000000000000000e+01	1
1.26005171875000000000000000000000e+05	3.54972076416015625000000000000000e+02	1
3.88721796875000000000000000000000e+04	1.97160293579101562500000000000000e+02	1
2.50836987304687500000000000000000e+03	5.00836296081542968750000000000000e+01	1
1.91839394531250000000000000000000e+04	1.38506103515625000000000000000000e+02	1
3.54064023437500000000000000000000e+04	1.88165893554687500000000000000000e+02	1
1.42926503906250000000000000000000e+04	1.19551872253417968750000000000000e+02	1
1.02748999023437500000000000000000e+03	3.20544853210449218750000000000000e+01	1
2.75015214843750000000000000000000e+04	1.65835830688476562500000000000000e+02	1
1.67482890625000000000000000000000e+04	1.29415176391601562500000000000000e+02	1
5.17538867187500000000000000000000e+04	2.27494812011718750000000000000000e+02	1
7.37185000000000000000000000000000e+04	2.71511505126953125000000000000000e+02	1
5.96872890625000000000000000000000e+04	2.44309814453125000000000000000000e+02	1
4.60685585937500000000000000000000e+04	2.14635879516601562500000000000000e+02	1
1.10997250000000000000000000000000e+05	3.33162506103515625000000000000000e+02	1
4.02586015625000000000000000000000e+04	2.00645462036132812500000000000000e+02	1
7.33560390625000000000000000000000e+04	2.70843200683593750000000000000000e+02	1
5.19096972656250000000000000000000e+03	7.20483856201171875000000000000000e+01	1
9.38344921875000000000000000000000e+03	9.68682022094726562500000000000000e+01	1
4.17396972656250000000000000000000e+03	6.46062698364257812500000000000000e+01	1
5.40553671875000000000000000000000e+04	2.32498107910156250000000000000000e+02	1
9.30805078125000000000000000000000e+04	3.05090972900390625000000000000000e+02	1
1.90488515625000000000000000000000e+04	1.38017578125000000000000000000000e+02	1
7.68000546875000000000000000000000e+04	2.77128234863281250000000000000000e+02	1
2.97814531250000000000000000000000e+04	1.72573043823242187500000000000000e+02	1
2.18412480468750000000000000000000e+04	1.47787841796875000000000000000000e+02	1
1.50478398437500000000000000000000e+04	1.22669639587402343750000000000000e+02	1
3.62766484375000000000000000000000e+04	1.90464294433593750000000000000000e+02	1
3.47720019531250000000000000000000e+03	5.89677886962890625000000000000000e+01	1
2.94173789062500000000000000000000e+04	1.71514953613281250000000000000000e+02	1
1.76885021972656250000000000000000e+03	4.20577011108398437500000000000000e+01	1
4.34674023437500000000000000000000e+04	2.08488372802734375000000000000000e+02	1
2.13586010742187500000000000000000e+03	4.62153663635253906250000000000000e+01	1
5.46879980468750000000000000000000e+03	7.39513320922851562500000000000000e+01	1
1.00155687500000000000000000000000e+05	3.16473846435546875000000000000000e+02	1
5.85045156250000000000000000000000e+04	2.41877059936523437500000000000000e+02	1
7.16625000000000000000000000000000e+03	8.46537094116210937500000000000000e+01	1
9.69018437500000000000000000000000e+04	3.11290618896484375000000000000000e+02	1
2.05044804687500000000000000000000e+04	1.43193862915039062500000000000000e+02	1
8.92838671875000000000000000000000e+04	2.98804046630859375000000000000000e+02	1
9.12701093750000000000000000000000e+04	3.02109436035156250000000000000000e+02	1
5.81920996093750000000000000000000e+03	7.62837448120117187500000000000000e+01	1
6.38445664062500000000000000000000e+04	2.52674819946289062500000000000000e+02	1
6.45412988281250000000000000000000e+03	8.03376007080078125000000000000000e+01	1
4.62022617187500000000000000000000e+04	2.14947113037109375000000000000000e+02	1
1.29541708984375000000000000000000e+04	1.13816390991210937500000000000000e+02	1
3.71496093750000000000000000000000e+04	1.92742340087890625000000000000000e+02	1
5.18379335937500000000000000000000e+04	2.27679458618164062500000000000000e+02	1
7.61452890625000000000000000000000e+04	2.75944366455078125000000000000000e+02	1
