0.577983384409, 0.749067007766, 0
0.156435653917, 0.350235579133, 0
0.179166067039, 0.178788245886, 0
0.638248146452, 0.0911760961204, 1
0.81458323635, 0.360195013084, 1
0.340236634508, 0.426357585617, 1
0.453064518644, 0.736813142, 0
0.757701482571, 0.417583948216, 1
0.606606395302, 0.361967007228, 1
0.587570736802, 0.667234120908, 0
0.227286559606, 0.642025725536, 0
0.297834122578, 0.769414052059, 0
0.556233685896, 0.497807721844, 0
0.287387305673, 0.514958913765, 1
0.790676005684, 0.558277260755, 1
0.831153796184, 0.509980805057, 1
0.537377430979, 0.284168429347, 1
0.543293689919, 0.55724026709, 0
0.532223651805, 0.732132322846, 0
0.208460177591, 0.477481986886, 0
0.766263710862, 0.296775110971, 1
0.367792441355, 0.684559448512, 0
0.47195939901, 0.721688087278, 0
0.152040412526, 0.606885640074, 0
0.309613820246, 0.725458450077, 0
0.361921974653, 0.714363057851, 0
0.346643479203, 0.417142941676, 1
0.697704061681, 0.390726369043, 1
0.376758513259, 0.396334644898, 1
0.48551265643, 0.222449857064, 1
0.442986618676, 0.418639477433, 1
0.199872569868, 0.433530201942, 0
0.341432677343, 0.60764811638, 0
0.829883705869, 0.40584725623, 1
0.884855630502, 0.326305894325, 1
0.463804604813, 0.724954508967, 0
0.200037244786, 0.408427065109, 0
0.604124787448, 0.409131792323, 1
0.581174253082, 0.286172987992, 1
0.157393789882, 0.529592741614, 0
0.819905904126, 0.473401185182, 1
0.631547560104, 0.327867043494, 1
0.622450317612, 0.3824832898, 1
0.805688402003, 0.404488854917, 1
0.625220058731, 0.528420227224, 0
0.622627401881, 0.375764002847, 1
0.683470233838, 0.192064191007, 1
0.229041777893, 0.594725539372, 0
0.569679545853, 0.674356807964, 0
0.48687006665, 0.765526768351, 0
0.907555149018, 0.497587320409, 1
0.479918422942, 0.4831767006, 1
0.900451486554, 0.373455266204, 1
0.405164163735, 0.469987043184, 1
0.254387342197, 0.61368015392, 0
0.521738044086, 0.705440550901, 0
0.512909185868, 0.339076021735, 1
0.317796833143, 0.796628290736, 0
0.619794526445, 0.63132869238, 0
0.440944129463, 0.737335063677, 0
0.620196965234, 0.535516127034, 0
0.467979241047, 0.37775866749, 1
0.350213959207, 0.487008297496, 1
0.592119132065, 0.480362951767, 0
0.410796134372, 0.770057010443, 1
0.125934693916, 0.533504036328, 0
0.232552483435, 0.576177724483, 0
0.70164013785, 0.42150849651, 1
0.498208069283, 0.767770853544, 0
0.263059670238, 0.403449943643, 0
0.271538376916, 0.673095866553, 0
0.143193680439, 0.317675206455, 0
0.6890494751, 0.311421480055, 1
0.4099327857, 0.42945497623, 1
0.871809720432, 0.505950197676, 1
0.512648329392, 0.471638433769, 1
0.417158482881, 0.580125312183, 1
0.705738397467, 0.392033989318, 1
0.79972859709, 0.39947565168, 1
0.534319633836, 0.630827741767, 0
0.733432016263, 0.599479076441, 1
0.728425628628, 0.461604295016, 1
0.362357620435, 0.745355737034, 0
0.578299382167, 0.73651797627, 0
0.743192555664, 0.285778741474, 1
0.766105581946, 0.433455117653, 1
0.496689502367, 0.575971085711, 0
0.384318804664, 0.54799685821, 1
0.374658538777, 0.459415624072, 1
0.566320721157, 0.664696082498, 0
0.493767173069, 0.388808289241, 1
0.573327488828, 0.66361970758, 0
0.60950153717, 0.641727911198, 0
0.319005064156, 0.688327990014, 0
0.278550446404, 0.728026206165, 0
0.809980735888, 0.767148165024, 1
0.491525604757, 0.664221491611, 0
0.764042520498, 0.437961493659, 1
0.671416735044, 0.202211365239, 1
0.410116229864, 0.369272067539, 1
0.562531956664, 0.304762708272, 1
0.614571090178, 0.460129847787, 0
0.185678203816, 0.522241324609, 0
0.659577125175, 0.407351445589, 1
0.340411774892, 0.429904927109, 1
0.606380179449, 0.285004459176, 1
0.231389574246, 0.349273485476, 0
0.54165762927, 0.532758054814, 0
0.487311085957, 1.0, 0
0.171076936257, 0.782382818243, 0
0.357070707515, 0.711518011536, 0
0.286193706945, 0.371527405347, 1
0.409578236416, 0.695412594262, 0
0.871654737363, 0.418438876393, 1
0.452401385053, 0.469914458223, 1
0.528118958561, 0.699525587375, 0
0.509344225705, 0.266381224015, 1
0.559416572709, 0.48733971247, 0
0.418106584542, 0.38936645852, 1
0.795098801744, 0.343022345163, 1
0.557467959205, 0.53737591868, 0
0.283705110712, 0.759096190595, 0
0.188419060527, 0.473376226725, 0
0.459985306095, 0.398318118029, 1
0.415021650403, 0.792065915446, 0
0.706132465885, 0.143234378978, 1
0.464264063227, 0.609293604485, 1
0.369966423313, 0.409142877243, 1
0.671287162683, 0.302525035297, 1
0.28177338898, 0.648193276148, 0
0.331202541964, 0.656465254482, 1
0.123887158888, 0.559290366337, 0
0.589194629021, 0.710386754332, 0
0.219122458283, 0.355829882206, 1
0.660420970674, 0.232187128063, 1
0.542481665746, 0.667245480541, 0
0.789113596554, 0.308863716951, 1
0.273289642151, 0.800814534814, 0
0.123993555529, 0.77954239831, 0
0.489947826943, 0.493402800499, 0
0.234678047533, 0.6483210633, 0
0.264216738031, 0.916174696478, 0
0.46068314726, 0.755918670569, 0
0.413876498923, 0.604896391477, 0
0.638423584119, 0.240145782398, 1
0.387996643181, 0.439588350281, 1
0.558267911612, 0.191111970932, 1
0.455646006912, 0.462843266581, 1
0.519077044347, 0.536975485733, 0
0.209405736838, 0.669889054588, 0
0.420995014581, 0.783345056291, 0
0.542139925137, 0.470996889227, 1
0.498887049825, 0.386571691982, 1
